"","authorID","university","postal_code","country","lat","lon","groupID","author_order","address","department","RP_address","RI","OI","UT","refID"
"1338",1338,"natl inst amazonian res","69011970","brazil",-3.10194,-60.025,212,5,"Natl Inst Amazonian Res, Biol Dynam Forest Fragments Project, BR-69011970 Manaus, Amazonas, Brazil.","natl inst amazonian res",NA,"A-4363-2012","0000-0001-9958-8913","WOS:000452768000004",140
"1339",1339,"univ lisbon","1749016","portugal",38.7166667,-9.1333333,1339,3,"Univ Lisbon, Ctr Ecol Evolut & Environm Changes, P-1749016 Lisbon, Portugal.","ctr ecol evolut & environm changes",NA,NA,NA,"WOS:000452768000004",140
"1340",1340,"granollers museum nat sci"," 08402","spain",41.60797,2.28773,1340,1,"Granollers Museum Nat Sci, C Palauclaries 102, Granollers 08402, Catalonia, Spain.","c palauclaries 102","granollers museum nat sci, bat res grp, c palaudaries 102, granollers 08402, catalonia, spain.",NA,"0000-0001-5036-6359","WOS:000452768000004",140
"1341",1341,"leibniz inst res evolut & biodivers",NA,"germany",52.5233,13.41377,1177,2,"Leibniz Inst Res Evolut & Biodivers, Museum Naturkunde, Berlin, Germany.","leibniz inst res evolut & biodivers",NA,NA,NA,"WOS:000451949900003",141
"1342",1342,"leibniz inst res evolut & biodivers",NA,"germany",52.5233,13.41377,7314,4,"Leibniz Inst Res Evolut & Biodivers, Museum Naturkunde, Berlin, Germany.","leibniz inst res evolut & biodivers",NA,NA,NA,"WOS:000451949900003",141
"1343",1343,"leibniz inst res evolut & biodivers",NA,"germany",52.5233,13.41377,4705,3,"Leibniz Inst Res Evolut & Biodivers, Museum Naturkunde, Berlin, Germany.","leibniz inst res evolut & biodivers",NA,NA,NA,"WOS:000451949900003",141
"1344",1344,"free univ berlin",NA,"germany",52.5233,13.41377,1344,5,"Free Univ Berlin, Anim Behav Lab, Berlin, Germany.",NA,"free univ berlin, anim behav lab, berlin, germany.",NA,NA,"WOS:000451949900003",141
"1345",1345,"gonzaga univ","99258","usa",47.66264,-117.435997,1345,1,"Gonzaga Univ, Biol Dept, Spokane, WA 99258 USA.","biol dept",NA,NA,NA,"WOS:000451949900003",141
"1346",1346,"arizona state univ",NA,"usa",33.401395,-111.931298,1346,3,"Arizona State Univ, Sch Life Sci, Tempe, AZ USA.",NA,NA,NA,NA,"WOS:000450810600010",142
"1347",1347,"univ florida","32611","usa",29.648993,-82.324515,1347,4,"Univ Florida, Dept Entomol & Nematol, Gainesville, FL 32611 USA.","dept entomol & nematol",NA,NA,NA,"WOS:000450810600010",142
"1348",1348,"univ florida","32611","usa",29.648993,-82.324515,1348,1,"Univ Florida, Dept Entomol & Nematol, Gainesville, FL 32611 USA.","dept entomol & nematol","smithsonian trop res inst, balboa, ancon, panama.",NA,NA,"WOS:000450810600010",142
"1349",1349,"univ montana","59812","usa",46.856398,-114.014338,1349,2,"Univ Montana, Div Biol Sci, Missoula, MT 59812 USA.","div biol sci",NA,NA,NA,"WOS:000450810600010",142
"1350",1350,"univ michigan","48109","usa",42.266638,-83.849042,1350,1,"Univ Michigan, Dept Ecol & Evolutionary Biol, Ann Arbor, MI 48109 USA.","dept ecol & evolutionary biol","univ michigan, dept ecol & evolutionary biol, ann arbor, mi 48109 usa.",NA,NA,"WOS:000449886600002",143
"1351",1351,"univ michigan","48109","usa",42.266638,-83.849042,826,6,"Univ Michigan, Dept Ecol & Evolutionary Biol, Ann Arbor, MI 48109 USA.","dept ecol & evolutionary biol",NA,NA,NA,"WOS:000449886600002",143
"1352",1352,"southern illinois univ","62901","usa",37.739004,-89.209109,1352,3,"Southern Illinois Univ, Dept Plant Biol, Carbondale, IL 62901 USA.","dept plant biol",NA,NA,NA,"WOS:000449886600002",143
"1353",1353,"yale univ","06511","usa",41.365709,-72.927507,1301,4,"Yale Univ, Sch Forestry & Environm Studies, New Haven, CT 06511 USA.","sch forestry & environm studies",NA,NA,NA,"WOS:000449886600002",143
"1354",1354,"smithsonian trop res inst",NA,"panama",8.95,-79.56667,3530,5,"Smithsonian Trop Res Inst, Balboa, Panama.","smithsonian trop res inst",NA,NA,NA,"WOS:000449886600002",143
"1355",1355,"smithsonian trop res inst",NA,"panama",8.95,-79.56667,445,2,"Smithsonian Trop Res Inst, Balboa, Panama.","smithsonian trop res inst",NA,"M-3311-2013","0000-0003-4260-5676","WOS:000449886600002",143
"1356",1356,"kyoto univ"," 60685","japan",35,135.75,1356,1,"Kyoto Univ, Grad Sch Agr, Sakyo Ku, Kitashirakawa Oiwake Cho, Kyoto 6068502, Japan.","grad sch agr","kyoto univ, grad sch agr, sakyo ku, kitashirakawa oiwake cho, kyoto 6068502, japan.",NA,NA,"WOS:000452360200012",144
"1357",1357,"kyoto univ"," 60685","japan",35,135.75,1357,3,"Kyoto Univ, Grad Sch Agr, Sakyo Ku, Kitashirakawa Oiwake Cho, Kyoto 6068502, Japan.","grad sch agr",NA,NA,NA,"WOS:000452360200012",144
"1358",1358,"tokyo univ agr"," 15685","japan",35.685,139.7513889,1358,2,"Tokyo Univ Agr, Dept Forest Sci, Setagaya Ku, Sakuragaoka 1-1-1, Tokyo 1568502, Japan.","dept forest sci",NA,NA,"0000-0002-8435-7693","WOS:000452360200012",144
"1359",1359,"kyoto univ"," 60685","japan",35,135.75,2721,5,"Kyoto Univ, Grad Sch Agr, Sakyo Ku, Kitashirakawa Oiwake Cho, Kyoto 6068502, Japan.","grad sch agr",NA,NA,NA,"WOS:000452360200012",144
"1360",1360,"inst global environm strategies"," 24001","japan",34.8,133.9333333,1360,4,"Inst Global Environm Strategies, Kamiyamaguchi 2108-11,Hayama Cho, Miura, Kanagawa 2400115, Japan.","inst global environm strategies",NA,NA,NA,"WOS:000452360200012",144
"1361",1361,"univ manchester","m13 9pt","england",52.16045,-0.70312,227,7,"Univ Manchester, Sch Earth & Environm Sci, Michael Smith Bldg,Oxford Rd, Manchester M13 9PT, Lancs, England.","sch earth & environm sci",NA,NA,NA,"WOS:000449937900005",145
"1362",1362,"univ colorado","80309","usa",40.049468,-105.201421,1362,2,"Univ Colorado, Cooperat Inst Res Environm Sci, Dept Ecol & Evolutionary Biol, Boulder, CO 80309 USA.","dept ecol & evolutionary biol",NA,NA,NA,"WOS:000449937900005",145
"1363",1363,"australian natl univ",NA,"australia",-35.28346,149.12807,1363,11,"Australian Natl Univ, Res Sch Biol, Canberra, ACT 2601, Australia.","res sch biol",NA,"J-3295-2012","0000-0001-8588-1123","WOS:000449937900005",145
"1364",1364,"australian natl univ",NA,"australia",-35.28346,149.12807,1363,11,"Australian Natl Univ, Res Sch Biol, Canberra, ACT 2601, Australia.","res sch biol",NA,"J-3295-2012","0000-0001-8588-1123","WOS:000449937900005",145
"1365",1365,"australian natl univ",NA,"australia",-35.28346,149.12807,1363,11,"Australian Natl Univ, Res Sch Biol, Canberra, ACT 2601, Australia.","res sch biol",NA,"AAB-8714-2019","0000-0001-8588-1123","WOS:000449937900005",145
"1366",1366,"australian natl univ",NA,"australia",-35.28346,149.12807,1363,11,"Australian Natl Univ, Res Sch Biol, Canberra, ACT 2601, Australia.","res sch biol",NA,"AAB-8714-2019","0000-0001-8588-1123","WOS:000449937900005",145
"1367",1367,"univ colorado","80309","usa",40.049468,-105.201421,5765,8,"Univ Colorado, Cooperat Inst Res Environm Sci, Dept Ecol & Evolutionary Biol, Boulder, CO 80309 USA.","dept ecol & evolutionary biol",NA,NA,NA,"WOS:000449937900005",145
"1368",1368,"lancaster environm ctr","la1 4ap","england",54.066667,-2.833333,1368,6,"Lancaster Environm Ctr, Ctr Ecol & Hydrol, Lancaster LA1 4AP, England.","ctr ecol & hydrol",NA,"B-4907-2008","0000-0002-5143-5819","WOS:000449937900005",145
"1369",1369,"univ edinburgh","eh9 3ff","scotland",55.9483399,-3.1932723,1369,12,"Univ Edinburgh, Sch Geosci, Edinburgh EH9 3FF, Midlothian, Scotland.","sch geosci",NA,"J-8344-2012",NA,"WOS:000449937900005",145
"1370",1370,"univ edinburgh","eh9 3ff","scotland",55.9483399,-3.1932723,232,1,"Univ Edinburgh, Sch Geosci, Edinburgh EH9 3FF, Midlothian, Scotland.","sch geosci","smithsonian trop res inst, balboa 084303092, ancon, panama.",NA,NA,"WOS:000449937900005",145
"1371",1371,"univ lancaster","la1 4yq","england",54.066667,-2.833333,233,5,"Univ Lancaster, Lancaster Environm Ctr, Lib Ave, Lancaster LA1 4YQ, England.","lancaster environm ctr",NA,"E-4847-2014","0000-0003-3263-3702","WOS:000449937900005",145
"1372",1372,"pontificia univ catolica peru",NA,"peru",-12.04318,-77.02824,941,9,"Pontificia Univ Catolica Peru, Secc Quim, Av Univ 1801, Lima 32, Peru.","secc quim",NA,"K-8960-2015","0000-0001-9941-2109","WOS:000449937900005",145
"1373",1373,"wake forest univ","27109","usa",36.09066,-80.277878,1105,10,"Wake Forest Univ, Dept Biol, Winston Salem, NC 27109 USA.","dept biol",NA,NA,NA,"WOS:000449937900005",145
"1374",1374,"smithsonian trop res inst"," 08430","panama",8.96667,-79.55,207,3,"Smithsonian Trop Res Inst, Balboa 084303092, Ancon, Panama.","smithsonian trop res inst",NA,"E-5940-2011","0000-0002-6585-0722","WOS:000449937900005",145
"1375",1375,"lancaster environm ctr","la1 4ap","england",54.066667,-2.833333,1375,4,"Lancaster Environm Ctr, Ctr Ecol & Hydrol, Lancaster LA1 4AP, England.","ctr ecol & hydrol",NA,"A-9266-2013","0000-0001-8824-471X","WOS:000449937900005",145
"1376",1376,"yale univ","06511","usa",41.365709,-72.927507,5055,2,"Yale Univ, Yale Sch Forestry & Environm Studies, New Haven, CT 06511 USA.","yale sch forestry & environm studies",NA,NA,NA,"WOS:000449937900017",146
"1377",1377,"field museum nat hist","60605","usa",41.850033,-87.650052,515,4,"Field Museum Nat Hist, Chicago, IL 60605 USA.",NA,NA,NA,NA,"WOS:000449937900017",146
"1378",1378,"univ calif los angeles","90095","usa",33.973951,-118.248405,516,5,"Univ Calif Los Angeles, Dept Ecol & Evolutionary Biol, Los Angeles, CA 90095 USA.","dept ecol & evolutionary biol",NA,NA,NA,"WOS:000449937900017",146
"1379",1379,"forestry & forest prod res inst"," 30586","japan",34.8166667,135.5666667,1379,3,"Forestry & Forest Prod Res Inst, Tsukuba, Ibaraki 3058687, Japan.","forestry & forest prod res inst",NA,NA,NA,"WOS:000449937900017",146
"1380",1380,"univ calif los angeles","90095","usa",33.973951,-118.248405,1380,1,"Univ Calif Los Angeles, Dept Ecol & Evolutionary Biol, Los Angeles, CA 90095 USA.","dept ecol & evolutionary biol","purdue univ, dept forestry & nat resources, w lafayette, in 47907 usa.",NA,NA,"WOS:000449937900017",146
"1381",1381,"univ british columbia"," v6t 1z4","canada",50.5402,-116.0019,1381,4,"Univ British Columbia, Dept Zool, 2212 Main Mall, Vancouver, BC V6T 1Z4, Canada.","dept zool",NA,NA,NA,"WOS:000452621900005",147
"1382",1382,"univ british columbia"," v6t 1z4","canada",50.5402,-116.0019,1382,2,"Univ British Columbia, Dept Zool, 2212 Main Mall, Vancouver, BC V6T 1Z4, Canada.","dept zool",NA,NA,NA,"WOS:000452621900005",147
"1383",1383,"univ british columbia"," v6t 1z4","canada",50.5402,-116.0019,1383,6,"Univ British Columbia, Dept Zool, 2212 Main Mall, Vancouver, BC V6T 1Z4, Canada.","dept zool","univ british columbia, biodivers res ctr, 2212 main mall, vancouver, bc v6t 1z4, canada.","R-2933-2019","0000-0001-9583-1592","WOS:000452621900005",147
"1384",1384,"univ british columbia"," v6t 1z4","canada",50.5402,-116.0019,1383,6,"Univ British Columbia, Dept Zool, 2212 Main Mall, Vancouver, BC V6T 1Z4, Canada.","dept zool","univ british columbia, biodivers res ctr, 2212 main mall, vancouver, bc v6t 1z4, canada.","F-2275-2010","0000-0001-9583-1592","WOS:000452621900005",147
"1385",1385,"univ british columbia"," v6t 1z4","canada",50.5402,-116.0019,8189,3,"Univ British Columbia, Dept Zool, 2212 Main Mall, Vancouver, BC V6T 1Z4, Canada.","dept zool",NA,NA,NA,"WOS:000452621900005",147
"1386",1386,"univ british columbia"," v6t 1z4","canada",50.5402,-116.0019,1386,5,"Univ British Columbia, Dept Zool, 2212 Main Mall, Vancouver, BC V6T 1Z4, Canada.","dept zool",NA,NA,NA,"WOS:000452621900005",147
"1387",1387,"univ british columbia"," v6t 1z4","canada",50.5402,-116.0019,1387,1,"Univ British Columbia, Dept Zool, 2212 Main Mall, Vancouver, BC V6T 1Z4, Canada.","dept zool",NA,"G-3561-2017","0000-0001-5725-2215","WOS:000452621900005",147
"1388",1388,"chinese acad sci"," 10009","peoples r china",40.7262,-73.9796,1388,9,"Chinese Acad Sci, Inst Bot, State Key Lab Vegetat & Environm Change, Beijing 100093, Peoples R China.","inst bot",NA,NA,NA,"WOS:000448816300009",148
"1389",1389,"chinese acad sci"," 10009","peoples r china",40.7262,-73.9796,1389,8,"Chinese Acad Sci, Inst Bot, State Key Lab Vegetat & Environm Change, Beijing 100093, Peoples R China.","inst bot",NA,NA,NA,"WOS:000448816300009",148
"1390",1390,"chinese acad sci"," 10009","peoples r china",40.7262,-73.9796,1390,2,"Chinese Acad Sci, Inst Bot, State Key Lab Vegetat & Environm Change, Beijing 100093, Peoples R China.","inst bot",NA,NA,NA,"WOS:000448816300009",148
"1391",1391,"chinese acad sci"," 10009","peoples r china",40.7262,-73.9796,1391,11,"Chinese Acad Sci, Inst Bot, State Key Lab Vegetat & Environm Change, Beijing 100093, Peoples R China.","inst bot","univ chinese acad sci, beijing 100049, peoples r china.","A-7771-2008","0000-0002-5696-3151","WOS:000448816300009",148
"1392",1392,"chinese acad sci"," 10009","peoples r china",40.7262,-73.9796,1392,10,"Chinese Acad Sci, Inst Bot, State Key Lab Vegetat & Environm Change, Beijing 100093, Peoples R China.","inst bot",NA,NA,NA,"WOS:000448816300009",148
"1393",1393,"chinese acad sci"," 10009","peoples r china",40.7262,-73.9796,1393,7,"Chinese Acad Sci, Inst Bot, State Key Lab Vegetat & Environm Change, Beijing 100093, Peoples R China.","inst bot",NA,NA,NA,"WOS:000448816300009",148
"1394",1394,"chinese acad sci"," 10009","peoples r china",40.7262,-73.9796,1394,6,"Chinese Acad Sci, Inst Bot, State Key Lab Vegetat & Environm Change, Beijing 100093, Peoples R China.","inst bot",NA,NA,"0000-0002-7396-4797","WOS:000448816300009",148
"1395",1395,"univ lancaster","la1 4yq","england",54.066667,-2.833333,873,3,"Univ Lancaster, Lancaster Environm Ctr, Lancaster LA1 4YQ, England.","lancaster environm ctr",NA,NA,NA,"WOS:000448816300009",148
"1396",1396,"chinese acad sci"," 10009","peoples r china",40.7262,-73.9796,1396,5,"Chinese Acad Sci, Inst Bot, State Key Lab Vegetat & Environm Change, Beijing 100093, Peoples R China.","inst bot",NA,NA,NA,"WOS:000448816300009",148
"1397",1397,"chinese acad sci"," 10009","peoples r china",40.7262,-73.9796,1397,1,"Chinese Acad Sci, Inst Bot, State Key Lab Vegetat & Environm Change, Beijing 100093, Peoples R China.","inst bot",NA,NA,NA,"WOS:000448816300009",148
"1398",1398,"chinese acad sci"," 10009","peoples r china",40.7262,-73.9796,1398,4,"Chinese Acad Sci, Inst Bot, State Key Lab Vegetat & Environm Change, Beijing 100093, Peoples R China.","inst bot",NA,NA,NA,"WOS:000448816300009",148
"1399",1399,"field museum nat hist","60605","usa",41.850033,-87.650052,1399,12,"Field Museum Nat Hist, Chicago, IL 60605 USA.",NA,NA,NA,NA,"WOS:000449653200009",149
"1400",1400,"biol dynam forest fragment project bdffp inpa str",NA,"brazil",-3.10194,-60.025,3523,13,"Biol Dynam Forest Fragment Project BDFFP INPA STR, Manaus, Amazonas, Brazil.",NA,NA,NA,NA,"WOS:000449653200009",149
"1401",1401,"inst fac sci agron yangambi",NA,"dem rep congo",0,25,1401,14,"Inst Fac Sci Agron Yangambi, Yangambi, DEM REP CONGO.","inst fac sci agron yangambi",NA,NA,NA,"WOS:000449653200009",149
"1402",1402,"museo hist nat noel kempff mercado",NA,"bolivia",-17.78629,-63.18117,6671,15,"Museo Hist Nat Noel Kempff Mercado, Santa Cruz, Bolivia.",NA,NA,NA,NA,"WOS:000449653200009",149
"1403",1403,"pondicherry univ",NA,"india",20,77,5405,16,"Pondicherry Univ, Dept Ecol & Environm Sci, Pondicherry, India.",NA,NA,NA,NA,"WOS:000449653200009",149
"1404",1404,"french inst pondicherry ifp",NA,"india",11.93381,79.82979,1789,17,"French Inst Pondicherry IFP, Pondicherry, India.","french inst pondicherry ifp",NA,NA,NA,"WOS:000449653200009",149
"1405",1405,"univ fed acre",NA,"brazil",-8.68333,-73.11667,6104,19,"Univ Fed Acre, Campus Floresta, Acre, Brazil.",NA,NA,NA,NA,"WOS:000449653200009",149
"1406",1406,"univ montpellier",NA,"france",43.61092,3.87723,1406,20,"Univ Montpellier, INRA, CNRS, AMAP Lab,IRD,CIRAD, Montpellier, France.","inra",NA,"A-5489-2010","0000-0002-5323-3866","WOS:000449653200009",149
"1407",1407,"univ fed acre",NA,"brazil",-8.68333,-73.11667,1407,21,"Univ Fed Acre, Campus Floresta, Acre, Brazil.",NA,NA,"H-5852-2017","0000-0003-3017-9462","WOS:000449653200009",149
"1408",1408,"swiss fed inst technol","8092","switzerland",47.3667,8.55,2395,1,"Swiss Fed Inst Technol, Dept Environm Syst Sci, Inst Integrat Biol, CH-8092 Zurich, Switzerland.","inst integrat biol","swiss fed inst technol, dept environm syst sci, inst integrat biol, ch-8092 zurich, switzerland.",NA,"0000-0003-2602-7247","WOS:000449653200009",149
"1409",1409,"univ mayor san simon","encia","bolivia",-16.86667,-64.76667,1409,85,"Univ Mayor San Simon, Unidad Acad Trop, Escuela Ciencias Forestales, Sacta, Bolivia.","unidad acad trop",NA,NA,NA,"WOS:000449653200009",149
"1410",1410,"royal museum cent africa",NA,"belgium",50.82372,4.51418,1410,22,"Royal Museum Cent Africa, Serv Wood Biol, Tervuren, Belgium.",NA,NA,NA,"0000-0001-8954-6277","WOS:000449653200009",149
"1411",1411,"mbarara univ sci & technol",NA,"uganda",-0.60467,30.64851,1411,23,"Mbarara Univ Sci & Technol, Inst Trop Forest Conservat, Mbarara, Uganda.",NA,NA,NA,NA,"WOS:000449653200009",149
"1412",1412,"univ ghent",NA,"belgium",51.05,3.71667,1412,24,"Univ Ghent, Isotope Biosci Lab ISOFYS, Ghent, Belgium.",NA,NA,NA,NA,"WOS:000449653200009",149
"1413",1413,"senckenberg biodivers & climate res ctr bik f",NA,"germany",50.11035,8.67185,3761,25,"Senckenberg Biodivers & Climate Res Ctr BiK F, Frankfurt, Germany.",NA,NA,NA,NA,"WOS:000449653200009",149
"1414",1414,"univ liege",NA,"belgium",50.56149,4.69889,2397,8,"Univ Liege, Gembloux Agrobio Tech, Gembloux, Belgium.",NA,NA,NA,NA,"WOS:000449653200009",149
"1415",1415,"natl inst amazonian res inpa",NA,"brazil",-3.10194,-60.025,1415,26,"Natl Inst Amazonian Res INPA, Manaus, Amazonas, Brazil.","natl inst amazonian res inpa",NA,NA,NA,"WOS:000449653200009",149
"1416",1416,"manchester metropolitan univ",NA,"england",52.16045,-0.70312,1416,27,"Manchester Metropolitan Univ, Sch Sci & Environm, Manchester, Lancs, England.","sch sci & environm",NA,NA,NA,"WOS:000449653200009",149
"1417",1417,"univ leeds",NA,"england",53.7974185,-1.5437941,3197,29,"Univ Leeds, Sch Geog, Leeds, W Yorkshire, England.","sch geog",NA,NA,NA,"WOS:000449653200009",149
"1418",1418,"biol dynam forest fragment project bdffp inpa str",NA,"brazil",-3.10194,-60.025,5943,30,"Biol Dynam Forest Fragment Project BDFFP INPA STR, Manaus, Amazonas, Brazil.",NA,NA,NA,NA,"WOS:000449653200009",149
"1419",1419,"malaysia campus",NA,"malaysia",2.9516,101.843,1419,31,"Malaysia Campus,Jalan Broga, Semenyih, Malaysia.",NA,NA,"O-8120-2014","0000-0002-4657-4216","WOS:000449653200009",149
"1420",1420,"catholic univ louvain",NA,"belgium",34.23314,-102.41075,1420,32,"Catholic Univ Louvain, Earth & Life Inst, Louvain La Neuve, Belgium.",NA,NA,NA,NA,"WOS:000449653200009",149
"1421",1421,"cnrs",NA,"france",46,2,5985,33,"CNRS, Lab Evolut & Divers Biol, Toulouse, France.",NA,NA,NA,NA,"WOS:000449653200009",149
"1422",1422,"univ connecticut",NA,"usa",41.801119,-72.245399,5009,34,"Univ Connecticut, Dept Ecol & Evolutionary Biol, Storrs, CT USA.",NA,NA,NA,NA,"WOS:000449653200009",149
"1423",1423,"univ buea",NA,"cameroon",4.1527,9.241,4372,35,"Univ Buea, Dept Bot & Plant Physiol, Buea, Cameroon.",NA,NA,NA,NA,"WOS:000449653200009",149
"1424",1424,"duke univ","27708","usa",35.850295,-79.023205,6677,37,"Duke Univ, Nicholas Sch Environm, Durham, NC 27708 USA.","nicholas sch environm",NA,NA,NA,"WOS:000449653200009",149
"1425",1425,"univ missouri","63121","usa",38.64068,-90.44341,1425,36,"Univ Missouri, Dept Biol, 8001 Nat Bridge Rd, St Louis, MO 63121 USA.","8001 nat bridge rd",NA,NA,NA,"WOS:000449653200009",149
"1426",1426,"field museum nat hist","60605","usa",41.850033,-87.650052,515,38,"Field Museum Nat Hist, Chicago, IL 60605 USA.",NA,NA,NA,NA,"WOS:000449653200009",149
"1427",1427,"inst invest amazonia peruana",NA,"peru",-3.74912,-73.25383,5408,39,"Inst Invest Amazonia Peruana, Iquitos, Peru.","inst invest amazonia peruana",NA,NA,NA,"WOS:000449653200009",149
